login,name,company,followers,following,posts_30d,topics,bio
4070,4070,,6,6,5,"[""government""]",
4071,4071,,63,63,4,"[""government""]",
4072,4072,,19,19,8,"[""politician""]",
4073,4073,,4,4,0,"[""government""]",
4074,4074,,15,15,9,"[""government""]",
4075,4075,,43,43,7,"[""government""]",
4076,4076,,10,10,8,"[""tvshow""]",
4077,4077,,60,60,8,"[""tvshow""]",
4078,4078,,1,1,5,"[""company""]",
4079,4079,,4,4,11,"[""company""]",
4080,4080,,2,2,3,"[""company""]",
4081,4081,,4,4,4,"[""company""]",
4082,4082,,6,6,0,"[""company""]",
4083,4083,,1,1,5,"[""company""]",
4084,4084,,28,28,7,"[""politician""]",
4085,4085,,5,5,1,"[""company""]",
4086,4086,,35,35,0,"[""company""]",
4087,4087,,2,2,11,"[""government""]",
4088,4088,,6,6,11,"[""government""]",
4089,4089,,7,7,11,"[""politician""]",
4090,4090,,10,10,11,"[""government""]",
4091,4091,,5,5,7,"[""company""]",
4092,4092,,1,1,1,"[""company""]",
4093,4093,,5,5,2,"[""company""]",
4094,4094,,5,5,2,"[""company""]",
4095,4095,,13,13,0,"[""tvshow""]",
4096,4096,,33,33,3,"[""tvshow""]",
4097,4097,,65,65,8,"[""government""]",
4098,4098,,2,2,3,"[""company""]",
4099,4099,,31,31,2,"[""politician""]",
4100,4100,,13,13,5,"[""company""]",
4101,4101,,2,2,6,"[""tvshow""]",
4102,4102,,3,3,10,"[""politician""]",
4103,4103,,7,7,1,"[""tvshow""]",
4104,4104,,2,2,2,"[""company""]",
4105,4105,,3,3,3,"[""government""]",
4106,4106,,25,25,1,"[""government""]",
4107,4107,,9,9,3,"[""politician""]",
4108,4108,,3,3,5,"[""politician""]",
4109,4109,,33,33,1,"[""politician""]",
4110,4110,,5,5,9,"[""company""]",
4111,4111,,58,58,7,"[""company""]",
4112,4112,,57,57,3,"[""government""]",
4113,4113,,2,2,8,"[""company""]",
4114,4114,,1,1,2,"[""politician""]",
4115,4115,,7,7,6,"[""government""]",
4116,4116,,9,9,9,"[""company""]",
4117,4117,,5,5,9,"[""politician""]",
4118,4118,,34,34,3,"[""tvshow""]",
4119,4119,,5,5,11,"[""politician""]",
4120,4120,,8,8,3,"[""politician""]",
4121,4121,,4,4,11,"[""politician""]",
4122,4122,,10,10,0,"[""tvshow""]",
4123,4123,,3,3,1,"[""company""]",
4124,4124,,3,3,6,"[""company""]",
4125,4125,,6,6,1,"[""politician""]",
4126,4126,,2,2,4,"[""tvshow""]",
4127,4127,,7,7,0,"[""company""]",
4128,4128,,17,17,2,"[""politician""]",
4129,4129,,6,6,6,"[""government""]",
4130,4130,,4,4,2,"[""politician""]",
4131,4131,,37,37,10,"[""government""]",
4132,4132,,11,11,11,"[""company""]",
4133,4133,,2,2,0,"[""politician""]",
4134,4134,,4,4,10,"[""tvshow""]",
4135,4135,,3,3,11,"[""politician""]",
4136,4136,,3,3,5,"[""company""]",
4137,4137,,24,24,3,"[""government""]",
4138,4138,,1,1,0,"[""government""]",
4139,4139,,2,2,2,"[""company""]",
4140,4140,,3,3,3,"[""company""]",
4141,4141,,9,9,2,"[""company""]",
4142,4142,,15,15,5,"[""government""]",
4143,4143,,6,6,4,"[""company""]",
4144,4144,,9,9,7,"[""company""]",
4145,4145,,2,2,6,"[""company""]",
4146,4146,,4,4,5,"[""company""]",
4147,4147,,19,19,11,"[""government""]",
4148,4148,,1,1,1,"[""government""]",
4149,4149,,3,3,4,"[""company""]",
4150,4150,,6,6,7,"[""tvshow""]",
4151,4151,,1,1,8,"[""politician""]",
4152,4152,,40,40,8,"[""politician""]",
4153,4153,,44,44,11,"[""government""]",
4154,4154,,1,1,1,"[""tvshow""]",
4155,4155,,4,4,9,"[""government""]",
4156,4156,,1,1,1,"[""company""]",
4157,4157,,1,1,11,"[""government""]",
4158,4158,,8,8,6,"[""government""]",
4159,4159,,56,56,1,"[""government""]",
4160,4160,,8,8,3,"[""politician""]",
4161,4161,,1,1,0,"[""company""]",
4162,4162,,6,6,8,"[""politician""]",
4163,4163,,8,8,2,"[""government""]",
4164,4164,,3,3,7,"[""tvshow""]",
4165,4165,,1,1,8,"[""company""]",
4166,4166,,2,2,3,"[""company""]",
4167,4167,,10,10,4,"[""government""]",
4168,4168,,6,6,10,"[""tvshow""]",
4169,4169,,8,8,11,"[""company""]",
4170,4170,,5,5,11,"[""company""]",
4171,4171,,4,4,4,"[""company""]",
4172,4172,,2,2,8,"[""tvshow""]",
4173,4173,,7,7,3,"[""tvshow""]",
4174,4174,,12,12,8,"[""company""]",
4175,4175,,5,5,6,"[""tvshow""]",
4176,4176,,8,8,2,"[""tvshow""]",
4177,4177,,6,6,9,"[""politician""]",
4178,4178,,6,6,5,"[""tvshow""]",
4179,4179,,18,18,5,"[""government""]",
4180,4180,,6,6,10,"[""government""]",
4181,4181,,4,4,1,"[""politician""]",
4182,4182,,3,3,7,"[""politician""]",
4183,4183,,18,18,5,"[""politician""]",
4184,4184,,12,12,3,"[""politician""]",
4185,4185,,23,23,9,"[""government""]",
4186,4186,,10,10,1,"[""tvshow""]",
4187,4187,,37,37,9,"[""tvshow""]",
4188,4188,,39,39,2,"[""politician""]",
4189,4189,,13,13,3,"[""company""]",
4190,4190,,20,20,0,"[""government""]",
4191,4191,,45,45,9,"[""government""]",
4192,4192,,34,34,1,"[""government""]",
4193,4193,,23,23,3,"[""government""]",
4194,4194,,14,14,7,"[""company""]",
4195,4195,,26,26,9,"[""politician""]",
4196,4196,,15,15,2,"[""tvshow""]",
4197,4197,,6,6,5,"[""politician""]",
4198,4198,,2,2,3,"[""tvshow""]",
4199,4199,,3,3,0,"[""company""]",
4200,4200,,2,2,10,"[""politician""]",
4201,4201,,18,18,1,"[""government""]",
4202,4202,,3,3,7,"[""politician""]",
4203,4203,,10,10,11,"[""company""]",
4204,4204,,53,53,1,"[""government""]",
4205,4205,,4,4,10,"[""tvshow""]",
4206,4206,,24,24,9,"[""politician""]",
4207,4207,,7,7,3,"[""politician""]",
4208,4208,,5,5,10,"[""politician""]",
4209,4209,,61,61,7,"[""government""]",
4210,4210,,8,8,7,"[""tvshow""]",
4211,4211,,91,91,6,"[""politician""]",
4212,4212,,3,3,5,"[""tvshow""]",
4213,4213,,5,5,4,"[""company""]",
4214,4214,,5,5,10,"[""politician""]",
4215,4215,,5,5,7,"[""company""]",
4216,4216,,7,7,11,"[""company""]",
4217,4217,,11,11,5,"[""company""]",
4218,4218,,5,5,7,"[""government""]",
4219,4219,,25,25,11,"[""tvshow""]",
4220,4220,,5,5,4,"[""government""]",
4221,4221,,8,8,4,"[""company""]",
4222,4222,,38,38,11,"[""company""]",
4223,4223,,2,2,6,"[""company""]",
4224,4224,,23,23,9,"[""government""]",
4225,4225,,122,122,2,"[""government""]",
4226,4226,,2,2,7,"[""politician""]",
4227,4227,,32,32,1,"[""government""]",
4228,4228,,15,15,11,"[""company""]",
4229,4229,,12,12,0,"[""politician""]",
4230,4230,,6,6,9,"[""tvshow""]",
4231,4231,,5,5,0,"[""tvshow""]",
4232,4232,,50,50,11,"[""politician""]",
4233,4233,,35,35,4,"[""government""]",
4234,4234,,2,2,8,"[""company""]",
4235,4235,,63,63,8,"[""government""]",
4236,4236,,22,22,6,"[""politician""]",
4237,4237,,1,1,3,"[""tvshow""]",
4238,4238,,1,1,4,"[""company""]",
4239,4239,,1,1,4,"[""politician""]",
4240,4240,,1,1,6,"[""politician""]",
4241,4241,,4,4,9,"[""politician""]",
4242,4242,,11,11,5,"[""company""]",
4243,4243,,8,8,6,"[""government""]",
4244,4244,,2,2,11,"[""company""]",
4245,4245,,13,13,8,"[""company""]",
4246,4246,,12,12,10,"[""government""]",
4247,4247,,4,4,1,"[""tvshow""]",
4248,4248,,11,11,11,"[""politician""]",
4249,4249,,19,19,4,"[""government""]",
4250,4250,,4,4,9,"[""tvshow""]",
4251,4251,,1,1,11,"[""politician""]",
4252,4252,,5,5,3,"[""politician""]",
4253,4253,,17,17,7,"[""government""]",
4254,4254,,4,4,2,"[""company""]",
4255,4255,,3,3,4,"[""politician""]",
4256,4256,,3,3,10,"[""politician""]",
4257,4257,,33,33,1,"[""company""]",
4258,4258,,6,6,1,"[""politician""]",
4259,4259,,1,1,10,"[""government""]",
4260,4260,,3,3,11,"[""company""]",
4261,4261,,4,4,9,"[""company""]",
4262,4262,,7,7,8,"[""politician""]",
4263,4263,,2,2,0,"[""government""]",
4264,4264,,7,7,0,"[""tvshow""]",
4265,4265,,30,30,5,"[""tvshow""]",
4266,4266,,2,2,11,"[""politician""]",
4267,4267,,12,12,8,"[""politician""]",
4268,4268,,6,6,7,"[""company""]",
4269,4269,,22,22,8,"[""tvshow""]",
4270,4270,,27,27,2,"[""government""]",
4271,4271,,29,29,6,"[""government""]",
4272,4272,,2,2,10,"[""company""]",
4273,4273,,1,1,6,"[""tvshow""]",
4274,4274,,1,1,6,"[""company""]",
4275,4275,,36,36,1,"[""company""]",
4276,4276,,15,15,7,"[""company""]",
4277,4277,,6,6,11,"[""tvshow""]",
4278,4278,,3,3,10,"[""tvshow""]",
4279,4279,,11,11,0,"[""company""]",
4280,4280,,8,8,3,"[""company""]",
4281,4281,,2,2,1,"[""government""]",
4282,4282,,3,3,11,"[""company""]",
4283,4283,,54,54,2,"[""government""]",
4284,4284,,68,68,2,"[""government""]",
4285,4285,,21,21,7,"[""government""]",
4286,4286,,10,10,8,"[""politician""]",
4287,4287,,1,1,3,"[""government""]",
4288,4288,,46,46,11,"[""politician""]",
4289,4289,,4,4,5,"[""company""]",
4290,4290,,12,12,9,"[""company""]",
4291,4291,,4,4,1,"[""politician""]",
4292,4292,,8,8,6,"[""government""]",
4293,4293,,17,17,3,"[""tvshow""]",
4294,4294,,2,2,11,"[""company""]",
4295,4295,,2,2,2,"[""politician""]",
4296,4296,,137,137,5,"[""tvshow""]",
4297,4297,,7,7,9,"[""politician""]",
4298,4298,,3,3,0,"[""government""]",
4299,4299,,5,5,11,"[""tvshow""]",
4300,4300,,38,38,2,"[""politician""]",
4301,4301,,2,2,3,"[""politician""]",
4302,4302,,34,34,7,"[""government""]",
4303,4303,,3,3,4,"[""politician""]",
4304,4304,,8,8,4,"[""company""]",
4305,4305,,11,11,6,"[""government""]",
4306,4306,,8,8,2,"[""company""]",
4307,4307,,11,11,10,"[""government""]",
4308,4308,,2,2,4,"[""company""]",
4309,4309,,4,4,10,"[""company""]",
4310,4310,,1,1,2,"[""company""]",
4311,4311,,7,7,2,"[""company""]",
4312,4312,,7,7,5,"[""government""]",
4313,4313,,2,2,2,"[""politician""]",
4314,4314,,19,19,2,"[""politician""]",
4315,4315,,9,9,10,"[""government""]",
4316,4316,,1,1,5,"[""company""]",
4317,4317,,3,3,7,"[""tvshow""]",
4318,4318,,2,2,11,"[""company""]",
4319,4319,,19,19,0,"[""politician""]",
4320,4320,,5,5,7,"[""government""]",
4321,4321,,2,2,9,"[""company""]",
4322,4322,,4,4,1,"[""company""]",
4323,4323,,27,27,3,"[""government""]",
4324,4324,,5,5,7,"[""company""]",
4325,4325,,22,22,8,"[""politician""]",
4326,4326,,5,5,2,"[""politician""]",
4327,4327,,3,3,9,"[""government""]",
4328,4328,,47,47,2,"[""government""]",
4329,4329,,12,12,4,"[""government""]",
4330,4330,,29,29,7,"[""government""]",
4331,4331,,6,6,3,"[""company""]",
4332,4332,,1,1,1,"[""politician""]",
4333,4333,,19,19,4,"[""company""]",
4334,4334,,23,23,8,"[""tvshow""]",
4335,4335,,5,5,4,"[""politician""]",
4336,4336,,2,2,2,"[""company""]",
4337,4337,,12,12,0,"[""government""]",
4338,4338,,33,33,11,"[""tvshow""]",
4339,4339,,2,2,11,"[""company""]",
4340,4340,,5,5,8,"[""tvshow""]",
4341,4341,,23,23,3,"[""government""]",
4342,4342,,11,11,6,"[""politician""]",
4343,4343,,42,42,4,"[""government""]",
4344,4344,,6,6,9,"[""politician""]",
4345,4345,,1,1,9,"[""government""]",
4346,4346,,5,5,0,"[""politician""]",
4347,4347,,12,12,0,"[""politician""]",
4348,4348,,5,5,9,"[""company""]",
4349,4349,,3,3,10,"[""tvshow""]",
4350,4350,,6,6,10,"[""government""]",
4351,4351,,7,7,9,"[""government""]",
4352,4352,,4,4,7,"[""tvshow""]",
4353,4353,,2,2,10,"[""company""]",
4354,4354,,5,5,3,"[""company""]",
4355,4355,,1,1,8,"[""company""]",
4356,4356,,10,10,2,"[""tvshow""]",
4357,4357,,54,54,6,"[""politician""]",
4358,4358,,14,14,11,"[""government""]",
4359,4359,,2,2,9,"[""company""]",
4360,4360,,10,10,0,"[""politician""]",
4361,4361,,3,3,3,"[""government""]",
4362,4362,,2,2,2,"[""government""]",
4363,4363,,1,1,0,"[""tvshow""]",
4364,4364,,6,6,2,"[""tvshow""]",
4365,4365,,2,2,1,"[""tvshow""]",
4366,4366,,1,1,7,"[""politician""]",
4367,4367,,4,4,9,"[""government""]",
4368,4368,,23,23,5,"[""company""]",
4369,4369,,36,36,11,"[""government""]",
4370,4370,,1,1,8,"[""politician""]",
4371,4371,,1,1,8,"[""government""]",
4372,4372,,47,47,1,"[""tvshow""]",
4373,4373,,46,46,2,"[""government""]",
4374,4374,,2,2,2,"[""government""]",
4375,4375,,2,2,3,"[""tvshow""]",
4376,4376,,2,2,11,"[""government""]",
4377,4377,,11,11,11,"[""politician""]",
4378,4378,,70,70,2,"[""government""]",
4379,4379,,32,32,4,"[""government""]",
4380,4380,,17,17,0,"[""politician""]",
4381,4381,,15,15,5,"[""company""]",
4382,4382,,68,68,4,"[""government""]",
4383,4383,,9,9,7,"[""politician""]",
4384,4384,,5,5,4,"[""government""]",
4385,4385,,6,6,7,"[""government""]",
4386,4386,,8,8,7,"[""tvshow""]",
4387,4387,,4,4,2,"[""government""]",
4388,4388,,20,20,1,"[""government""]",
4389,4389,,3,3,7,"[""company""]",
4390,4390,,28,28,9,"[""politician""]",
4391,4391,,1,1,10,"[""tvshow""]",
4392,4392,,12,12,3,"[""company""]",
4393,4393,,13,13,2,"[""government""]",
4394,4394,,6,6,5,"[""politician""]",
4395,4395,,5,5,10,"[""government""]",
4396,4396,,5,5,2,"[""company""]",
4397,4397,,28,28,5,"[""politician""]",
4398,4398,,4,4,2,"[""tvshow""]",
4399,4399,,96,96,6,"[""government""]",
4400,4400,,15,15,4,"[""government""]",
4401,4401,,60,60,2,"[""tvshow""]",
4402,4402,,44,44,1,"[""politician""]",
4403,4403,,1,1,3,"[""politician""]",
4404,4404,,5,5,2,"[""politician""]",
4405,4405,,21,21,10,"[""politician""]",
4406,4406,,2,2,3,"[""government""]",
4407,4407,,2,2,7,"[""company""]",
4408,4408,,1,1,11,"[""company""]",
4409,4409,,19,19,9,"[""politician""]",
4410,4410,,5,5,9,"[""politician""]",
4411,4411,,7,7,8,"[""government""]",
4412,4412,,1,1,2,"[""company""]",
4413,4413,,4,4,4,"[""company""]",
4414,4414,,25,25,0,"[""government""]",
4415,4415,,6,6,3,"[""government""]",
4416,4416,,10,10,11,"[""politician""]",
4417,4417,,5,5,7,"[""company""]",
4418,4418,,3,3,7,"[""company""]",
4419,4419,,41,41,0,"[""politician""]",
4420,4420,,50,50,1,"[""government""]",
4421,4421,,4,4,11,"[""company""]",
4422,4422,,1,1,5,"[""company""]",
4423,4423,,48,48,9,"[""politician""]",
4424,4424,,2,2,9,"[""tvshow""]",
4425,4425,,23,23,5,"[""politician""]",
4426,4426,,13,13,1,"[""politician""]",
4427,4427,,8,8,6,"[""company""]",
4428,4428,,12,12,9,"[""politician""]",
4429,4429,,53,53,1,"[""government""]",
4430,4430,,7,7,1,"[""company""]",
4431,4431,,26,26,1,"[""government""]",
4432,4432,,14,14,6,"[""tvshow""]",
4433,4433,,19,19,6,"[""company""]",
4434,4434,,60,60,10,"[""government""]",
4435,4435,,2,2,8,"[""politician""]",
4436,4436,,6,6,7,"[""tvshow""]",
4437,4437,,37,37,6,"[""government""]",
4438,4438,,8,8,9,"[""company""]",
4439,4439,,34,34,10,"[""politician""]",
4440,4440,,68,68,5,"[""government""]",
4441,4441,,16,16,6,"[""tvshow""]",
4442,4442,,1,1,11,"[""company""]",
4443,4443,,25,25,7,"[""tvshow""]",
4444,4444,,2,2,5,"[""government""]",
4445,4445,,23,23,0,"[""politician""]",
4446,4446,,1,1,2,"[""company""]",
4447,4447,,7,7,1,"[""tvshow""]",
4448,4448,,2,2,3,"[""company""]",
4449,4449,,4,4,10,"[""company""]",
4450,4450,,1,1,6,"[""company""]",
4451,4451,,10,10,11,"[""government""]",
4452,4452,,13,13,1,"[""politician""]",
4453,4453,,70,70,6,"[""government""]",
4454,4454,,3,3,4,"[""company""]",
4455,4455,,1,1,5,"[""company""]",
4456,4456,,15,15,5,"[""government""]",
4457,4457,,11,11,2,"[""tvshow""]",
4458,4458,,6,6,2,"[""government""]",
4459,4459,,7,7,2,"[""company""]",
4460,4460,,1,1,6,"[""tvshow""]",
4461,4461,,43,43,11,"[""government""]",
4462,4462,,7,7,1,"[""politician""]",
4463,4463,,1,1,4,"[""company""]",
4464,4464,,29,29,6,"[""government""]",
4465,4465,,34,34,3,"[""politician""]",
4466,4466,,9,9,10,"[""government""]",
4467,4467,,6,6,4,"[""company""]",
4468,4468,,6,6,2,"[""government""]",
4469,4469,,2,2,8,"[""politician""]",
4470,4470,,29,29,5,"[""government""]",
4471,4471,,41,41,1,"[""government""]",
4472,4472,,26,26,8,"[""politician""]",
4473,4473,,12,12,1,"[""politician""]",
4474,4474,,17,17,2,"[""company""]",
4475,4475,,27,27,4,"[""government""]",
4476,4476,,26,26,0,"[""company""]",
4477,4477,,43,43,3,"[""politician""]",
4478,4478,,9,9,11,"[""politician""]",
4479,4479,,1,1,3,"[""company""]",
4480,4480,,11,11,5,"[""tvshow""]",
4481,4481,,2,2,6,"[""politician""]",
4482,4482,,3,3,5,"[""company""]",
4483,4483,,43,43,6,"[""government""]",
4484,4484,,61,61,2,"[""politician""]",
4485,4485,,4,4,3,"[""government""]",
4486,4486,,12,12,6,"[""government""]",
4487,4487,,5,5,5,"[""government""]",
4488,4488,,7,7,4,"[""politician""]",
4489,4489,,28,28,7,"[""tvshow""]",
4490,4490,,4,4,11,"[""government""]",
4491,4491,,3,3,8,"[""politician""]",
4492,4492,,4,4,8,"[""government""]",
4493,4493,,9,9,8,"[""company""]",
4494,4494,,40,40,6,"[""government""]",
4495,4495,,7,7,2,"[""politician""]",
4496,4496,,10,10,1,"[""company""]",
4497,4497,,5,5,1,"[""politician""]",
4498,4498,,17,17,3,"[""government""]",
4499,4499,,166,166,4,"[""government""]",
4500,4500,,2,2,8,"[""company""]",
4501,4501,,15,15,3,"[""company""]",
4502,4502,,275,275,11,"[""government""]",
4503,4503,,36,36,10,"[""government""]",
4504,4504,,17,17,2,"[""company""]",
4505,4505,,11,11,9,"[""company""]",
4506,4506,,12,12,9,"[""politician""]",
4507,4507,,8,8,2,"[""politician""]",
4508,4508,,1,1,8,"[""politician""]",
4509,4509,,11,11,6,"[""politician""]",
4510,4510,,3,3,1,"[""government""]",
4511,4511,,15,15,2,"[""politician""]",
4512,4512,,3,3,2,"[""company""]",
4513,4513,,2,2,1,"[""company""]",
4514,4514,,7,7,2,"[""politician""]",
4515,4515,,14,14,0,"[""company""]",
4516,4516,,40,40,9,"[""government""]",
4517,4517,,16,16,7,"[""tvshow""]",
4518,4518,,108,108,8,"[""government""]",
4519,4519,,5,5,7,"[""politician""]",
4520,4520,,3,3,5,"[""government""]",
4521,4521,,3,3,1,"[""company""]",
4522,4522,,1,1,9,"[""politician""]",
4523,4523,,16,16,4,"[""government""]",
4524,4524,,2,2,8,"[""tvshow""]",
4525,4525,,5,5,5,"[""company""]",
4526,4526,,6,6,4,"[""tvshow""]",
4527,4527,,62,62,3,"[""tvshow""]",
4528,4528,,10,10,1,"[""company""]",
4529,4529,,3,3,9,"[""politician""]",
4530,4530,,4,4,7,"[""politician""]",
4531,4531,,25,25,10,"[""company""]",
4532,4532,,2,2,4,"[""government""]",
4533,4533,,4,4,2,"[""politician""]",
4534,4534,,54,54,8,"[""politician""]",
4535,4535,,4,4,4,"[""politician""]",
4536,4536,,55,55,10,"[""politician""]",
4537,4537,,6,6,2,"[""politician""]",
4538,4538,,1,1,11,"[""tvshow""]",
4539,4539,,4,4,1,"[""company""]",
4540,4540,,36,36,10,"[""government""]",
4541,4541,,18,18,7,"[""company""]",
4542,4542,,44,44,4,"[""politician""]",
4543,4543,,24,24,7,"[""government""]",
4544,4544,,15,15,9,"[""government""]",
4545,4545,,1,1,8,"[""company""]",
4546,4546,,9,9,6,"[""company""]",
4547,4547,,3,3,2,"[""company""]",
4548,4548,,5,5,10,"[""politician""]",
4549,4549,,22,22,8,"[""politician""]",
4550,4550,,2,2,4,"[""government""]",
4551,4551,,3,3,1,"[""tvshow""]",
4552,4552,,10,10,6,"[""company""]",
4553,4553,,3,3,8,"[""company""]",
4554,4554,,7,7,7,"[""company""]",
4555,4555,,1,1,3,"[""company""]",
4556,4556,,3,3,7,"[""tvshow""]",
4557,4557,,13,13,10,"[""company""]",
4558,4558,,12,12,3,"[""tvshow""]",
4559,4559,,11,11,4,"[""government""]",
4560,4560,,56,56,9,"[""government""]",
4561,4561,,29,29,5,"[""government""]",
4562,4562,,30,30,8,"[""politician""]",
4563,4563,,10,10,11,"[""tvshow""]",
4564,4564,,3,3,3,"[""company""]",
4565,4565,,2,2,1,"[""politician""]",
4566,4566,,1,1,3,"[""company""]",
4567,4567,,5,5,8,"[""politician""]",
4568,4568,,28,28,8,"[""government""]",
4569,4569,,15,15,0,"[""politician""]",
4570,4570,,2,2,8,"[""tvshow""]",
4571,4571,,1,1,5,"[""tvshow""]",
4572,4572,,3,3,11,"[""tvshow""]",
4573,4573,,12,12,7,"[""tvshow""]",
4574,4574,,14,14,1,"[""government""]",
4575,4575,,3,3,1,"[""politician""]",
4576,4576,,1,1,4,"[""company""]",
4577,4577,,2,2,8,"[""politician""]",
4578,4578,,7,7,2,"[""politician""]",
4579,4579,,45,45,4,"[""government""]",
4580,4580,,5,5,2,"[""company""]",
4581,4581,,2,2,10,"[""tvshow""]",
4582,4582,,1,1,1,"[""tvshow""]",
4583,4583,,11,11,4,"[""tvshow""]",
4584,4584,,23,23,4,"[""company""]",
4585,4585,,5,5,10,"[""government""]",
4586,4586,,3,3,4,"[""company""]",
4587,4587,,19,19,7,"[""tvshow""]",
4588,4588,,7,7,9,"[""politician""]",
4589,4589,,5,5,4,"[""government""]",
4590,4590,,3,3,1,"[""company""]",
4591,4591,,1,1,0,"[""tvshow""]",
4592,4592,,13,13,2,"[""politician""]",
4593,4593,,1,1,7,"[""tvshow""]",
4594,4594,,3,3,11,"[""company""]",
4595,4595,,8,8,0,"[""politician""]",
4596,4596,,16,16,4,"[""politician""]",
4597,4597,,9,9,3,"[""politician""]",
4598,4598,,3,3,10,"[""government""]",
4599,4599,,1,1,0,"[""tvshow""]",
4600,4600,,33,33,0,"[""government""]",
4601,4601,,19,19,3,"[""company""]",
4602,4602,,5,5,1,"[""company""]",
4603,4603,,5,5,5,"[""politician""]",
4604,4604,,5,5,11,"[""company""]",
4605,4605,,17,17,7,"[""government""]",
4606,4606,,1,1,10,"[""company""]",
4607,4607,,10,10,8,"[""politician""]",
4608,4608,,5,5,2,"[""company""]",
4609,4609,,34,34,10,"[""politician""]",
4610,4610,,5,5,2,"[""company""]",
4611,4611,,15,15,0,"[""tvshow""]",
4612,4612,,10,10,5,"[""politician""]",
4613,4613,,1,1,4,"[""company""]",
4614,4614,,3,3,10,"[""tvshow""]",
4615,4615,,53,53,9,"[""government""]",
4616,4616,,23,23,2,"[""government""]",
4617,4617,,2,2,5,"[""politician""]",
4618,4618,,5,5,10,"[""tvshow""]",
4619,4619,,7,7,2,"[""company""]",
4620,4620,,7,7,0,"[""politician""]",
4621,4621,,1,1,8,"[""politician""]",
4622,4622,,3,3,11,"[""tvshow""]",
4623,4623,,3,3,3,"[""company""]",
4624,4624,,2,2,6,"[""government""]",
4625,4625,,17,17,7,"[""tvshow""]",
4626,4626,,1,1,3,"[""company""]",
4627,4627,,2,2,7,"[""company""]",
4628,4628,,17,17,11,"[""government""]",
4629,4629,,23,23,1,"[""company""]",
4630,4630,,33,33,9,"[""government""]",
4631,4631,,1,1,5,"[""company""]",
4632,4632,,12,12,0,"[""government""]",
4633,4633,,43,43,3,"[""government""]",
4634,4634,,29,29,4,"[""government""]",
4635,4635,,24,24,1,"[""government""]",
4636,4636,,3,3,5,"[""politician""]",
4637,4637,,4,4,11,"[""company""]",
4638,4638,,1,1,10,"[""company""]",
4639,4639,,2,2,11,"[""company""]",
4640,4640,,22,22,7,"[""government""]",
4641,4641,,1,1,4,"[""company""]",
4642,4642,,1,1,8,"[""company""]",
4643,4643,,22,22,7,"[""government""]",
4644,4644,,7,7,11,"[""tvshow""]",
4645,4645,,3,3,9,"[""company""]",
4646,4646,,21,21,3,"[""politician""]",
4647,4647,,1,1,4,"[""government""]",
4648,4648,,51,51,4,"[""politician""]",
4649,4649,,3,3,10,"[""company""]",
4650,4650,,50,50,7,"[""government""]",
4651,4651,,6,6,11,"[""government""]",
4652,4652,,4,4,2,"[""company""]",
4653,4653,,41,41,10,"[""tvshow""]",
4654,4654,,3,3,10,"[""politician""]",
4655,4655,,14,14,6,"[""tvshow""]",
